-1 RhoA RhouA RhoEA
440 7.605661683815121e-06 1.9248748374658983e-06 2.2309983154376876e-05
441 7.603134626052208e-06 1.8877874893921565e-06 2.2305072240769946e-05
442 7.600917642493671e-06 1.85221307748913e-06 2.2300830090177927e-05
443 7.598987800207188e-06 1.8181045084269896e-06 2.2297206272363648e-05
444 7.597323629588769e-06 1.7854155937720888e-06 2.229415362190179e-05
445 7.595905044705497e-06 1.7541010246485555e-06 2.229162805011954e-05
446 7.594713252015238e-06 1.7241163504968837e-06 2.228958835393107e-05
447 7.593730688868588e-06 1.6954179706101696e-06 2.2287996048145532e-05
448 7.592940933680409e-06 1.667963087631702e-06 2.2286815194987244e-05
449 7.592328652663927e-06 1.64170975293701e-06 2.228601225806483e-05
450 7.591879522328967e-06 1.6166167758903816e-06 2.2285555943203075e-05
451 7.591580179598905e-06 1.5926438129236457e-06 2.2285417074278655e-05
452 7.591418151405751e-06 1.5697512698839747e-06 2.2285568449551046e-05
453 7.591381811799534e-06 1.5479004008832593e-06 2.228598473161206e-05
454 7.591460319366568e-06 1.5270531909725236e-06 2.2286642319706737e-05
455 7.5916435805502584e-06 1.5071724892488733e-06 2.228751925186513e-05
456 7.591922188504379e-06 1.4882219044563966e-06 2.2288595092085256e-05
457 7.592287397797281e-06 1.470165882769096e-06 2.2289850843995465e-05
458 7.592731063045703e-06 1.452969673409157e-06 2.2291268849020795e-05
459 7.593245621262583e-06 1.4365993570945965e-06 2.2292832711970202e-05
460 7.59382403866879e-06 1.4210218348436233e-06 2.2294527211158516e-05
461 7.5944597884694995e-06 1.406204889993822e-06 2.229633823221007e-05
462 7.595146808880352e-06 1.3921170606555368e-06 2.2298252686052453e-05
463 7.59587948510032e-06 1.378727856982163e-06 2.2300258454669653e-05
464 7.596652605860934e-06 1.3660075333565511e-06 2.2302344316389596e-05
465 7.597461353694633e-06 1.3539272935662613e-06 2.2304499897741734e-05
466 7.598301262396414e-06 1.3424591311103948e-06 2.2306715608719257e-05
467 7.599168211207602e-06 1.331575966503489e-06 2.2308982600855656e-05
468 7.6000583846921616e-06 1.3212515333040992e-06 2.2311292707398776e-05
469 7.60096827034125e-06 1.311460476170542e-06 2.231363841002102e-05
470 7.60189462323541e-06 1.3021782289102784e-06 2.2316012782235998e-05
471 7.602834459258391e-06 1.2933811738047192e-06 2.231840946473334e-05
472 7.603785028358173e-06 1.2850464241519391e-06 2.2320822611101544e-05
473 7.604743811130084e-06 1.2771520349874571e-06 2.232324687023049e-05
474 7.60570848619934e-06 1.2696768061582052e-06 2.232567733501809e-05
475 7.606676937363151e-06 1.262600421620592e-06 2.2328109527854963e-05
476 7.607647218286652e-06 1.2559032812802227e-06 2.233053935876198e-05
477 7.608617559518625e-06 1.249566675727384e-06 2.2332963108497257e-05
478 7.609586341958223e-06 1.2435725601483595e-06 2.233537739211635e-05
479 7.6105520978642055e-06 1.237903719984032e-06 2.2337779147414813e-05
480 7.611513490128947e-06 1.232543637334529e-06 2.2340165602202896e-05
481 7.6124693121194605e-06 1.227476523941789e-06 2.234253425982644e-05
482 7.613418469997763e-06 1.222687293545307e-06 2.234488287539002e-05
483 7.614359983566024e-06 1.2181615091847763e-06 2.2347209441187644e-05
484 7.615292969130911e-06 1.2138854257180335e-06 2.2349512166685214e-05
485 7.616216640950696e-06 1.209845927816216e-06 2.2351789464933794e-05
486 7.617130295701574e-06 1.2060304911712473e-06 2.2354039934444765e-05
487 7.618033314825511e-06 1.202427204470005e-06 2.235626234957355e-05
488 7.618925150829794e-06 1.1990247259682928e-06 2.2358455641749528e-05
489 7.6198053283978e-06 1.1958122633466368e-06 2.2360618894538753e-05
490 7.620673432792251e-06 1.1927795605104862e-06 2.2362751324350462e-05
491 7.621529109699236e-06 1.1899168663755477e-06 2.236485227630302e-05
492 7.622372060076322e-06 1.1872149101835077e-06 2.2366921210516766e-05
493 7.6232020325864906e-06 1.1846649142838577e-06 2.2368957693674472e-05
494 7.624018823530824e-06 1.1822585196266541e-06 2.23709613918138e-05
495 7.624822271972009e-06 1.179987816334161e-06 2.2372932060425814e-05
496 7.625612254044541e-06 1.1778453089875754e-06 2.2374869537962158e-05
497 7.626388684088568e-06 1.17582387497791e-06 2.2376773737946442e-05
498 7.627151506773564e-06 1.173916782335797e-06 2.237864464357739e-05
499 7.627900698674893e-06 1.1721176551694677e-06 2.2380482300415164e-05
500 7.628636262649e-06 1.1704204530646968e-06 2.2382286813798823e-05
501 7.629358225360767e-06 1.1688194468943937e-06 2.2384058336129792e-05
502 7.630066639891516e-06 1.1673092530986461e-06 2.23857970739511e-05
503 7.63076157490791e-06 1.1658847264077856e-06 2.238750326941681e-05
504 7.631443122846907e-06 1.1645410656549926e-06 2.2389177209830047e-05
505 7.632111387107597e-06 1.1632736625880229e-06 2.2390819210730757e-05
506 7.632766493357765e-06 1.1620782433309117e-06 2.2392429624904478e-05
507 7.633408572667614e-06 1.1609506714296239e-06 2.2394008826594365e-05
508 7.634037776722045e-06 1.1598871456295695e-06 2.239555721958798e-05
509 7.634654260167504e-06 1.1588839693818698e-06 2.2397075224721552e-05
510 7.635258193493396e-06 1.1579377546525842e-06 2.2398563286790595e-05
511 7.635849750782914e-06 1.1570452263447581e-06 2.2400021861841702e-05
512 7.636429117481028e-06 1.1562033259039548e-06 2.240145142421871e-05
513 7.636996481282171e-06 1.1554091658535243e-06 2.2402852456501625e-05
514 7.63755204005551e-06 1.1546600114184676e-06 2.240422545541168e-05
515 7.638095991023556e-06 1.153953291244831e-06 2.2405570921199954e-05
516 7.638628539665462e-06 1.1532865854153396e-06 2.2406889365538888e-05
517 7.639149892361157e-06 1.1526575872845516e-06 2.2408181301609115e-05
518 7.639660258580696e-06 1.15206415316412e-06 2.2409447248031004e-05
519 7.64015984891152e-06 1.1515042254420556e-06 2.241068772485087e-05
520 7.640648876105397e-06 1.1509759080414514e-06 2.241190325492073e-05
521 7.641127553128318e-06 1.1504773596577685e-06 2.241309435873891e-05
522 7.641596094328246e-06 1.1500069105103592e-06 2.24142615592068e-05
523 7.64205471205369e-06 1.149562915074678e-06 2.241540537407993e-05
524 7.642503620544111e-06 1.1491438762660662e-06 2.241652632154205e-05
525 7.64294303169349e-06 1.1487483642066678e-06 2.2417624915051342e-05
526 7.643373155536867e-06 1.1483750104634897e-06 2.2418701663960046e-05
527 7.64379420321001e-06 1.1480225804095343e-06 2.241975707502902e-05
528 7.644206381367164e-06 1.1476898477661593e-06 2.2420791647035423e-05
529 7.644609897522173e-06 1.1473756939709927e-06 2.24218058763075e-05
530 7.645004953605538e-06 1.147079058878732e-06 2.242280025093397e-05
531 7.645391753426466e-06 1.1467989320502565e-06 2.2423775253768356e-05
532 7.645770494361019e-06 1.1465343807193477e-06 2.242473136069685e-05
533 7.646141373882842e-06 1.146284513497501e-06 2.2425669041648535e-05
534 7.64650458526453e-06 1.146048479451657e-06 2.242658875757986e-05
535 7.646860320080295e-06 1.1458255105322928e-06 2.242749096429772e-05
536 7.64720876506981e-06 1.1456148469926895e-06 2.2428376107800865e-05
537 7.64755010610345e-06 1.1454157975507509e-06 2.2429244627637623e-05
538 7.647884524575737e-06 1.1452276853341465e-06 2.243009695553392e-05
539 7.64821219895393e-06 1.1450499141043166e-06 2.243093351426975e-05
540 7.648533304049193e-06 1.1448818780473457e-06 2.243175472016129e-05
541 7.648848013338905e-06 1.1447230280568612e-06 2.2432560980094535e-05
542 7.649156493825901e-06 1.1445728468491901e-06 2.2433352693247234e-05
543 7.649458912751e-06 1.1444308569048257e-06 2.2434130250845126e-05
544 7.649755430253178e-06 1.1442965683178513e-06 2.2434894035851955e-05
545 7.650046206796433e-06 1.1441695729382304e-06 2.243564442205098e-05
546 7.650331396925194e-06 1.1440494329981848e-06 2.243638177729293e-05
547 7.650611152965276e-06 1.1439357951867694e-06 2.2437106459985286e-05
548 7.650885623615633e-06 1.1438282663800262e-06 2.2437818820291802e-05
549 7.651154954740372e-06 1.143726529564835e-06 2.2438519201083356e-05
550 7.651419287992677e-06 1.1436302240498446e-06 2.2439207936061232e-05
551 7.65167876298283e-06 1.1435390911618078e-06 2.2439885353924752e-05
552 7.651933515048459e-06 1.1434528075554856e-06 2.2440551772267174e-05
553 7.65218367672258e-06 1.1433711176454375e-06 2.2441207503362563e-05
554 7.652429377498453e-06 1.1432937709109922e-06 2.24418528511831e-05
555 7.652670744449205e-06 1.1432205149652794e-06 2.244248811184397e-05
556 7.652907899977031e-06 1.1431511215187168e-06 2.2443113574496526e-05
557 7.65314096430451e-06 1.1430853947712803e-06 2.2443729521597836e-05
558 7.653370054701911e-06 1.143023117256845e-06 2.2444336228070604e-05
559 7.653595286287878e-06 1.1429641077221225e-06 2.2444933960992566e-05
560 7.6538167696671e-06 1.1429081730666786e-06 2.2445522982075756e-05
561 7.654034614092442e-06 1.1428551634420608e-06 2.2446103545775475e-05
562 7.654248924219284e-06 1.1428049049128155e-06 2.2446675899048656e-05
563 7.654459805055625e-06 1.1427572624253146e-06 2.2447240283828696e-05
564 7.654667354014389e-06 1.1427120754030402e-06 2.244779693394672e-05
565 7.654871672947342e-06 1.142669223018906e-06 2.244834607915264e-05
566 7.655072852661092e-06 1.1426285720100369e-06 2.2448887940839267e-05
567 7.655270989491247e-06 1.1425900105364993e-06 2.2449422736347716e-05
568 7.655466170589375e-06 1.1425534195445289e-06 2.244995067526902e-05
569 7.65565848608517e-06 1.1425187033325774e-06 2.2450471963958526e-05
570 7.655848019693782e-06 1.1424857496886354e-06 2.2450986800394572e-05
571 7.6560348553402e-06 1.1424544657848037e-06 2.245149537862625e-05
572 7.65621907345607e-06 1.1424247691754256e-06 2.245199788675905e-05
573 7.656400752899045e-06 1.14239657854235e-06 2.2452494509445817e-05
574 7.656579968012093e-06 1.1423697986740686e-06 2.2452985422524614e-05
575 7.656756797166179e-06 1.1423443813357255e-06 2.245347080141855e-05
576 7.656931307832879e-06 1.142320213421966e-06 2.2453950811737764e-05
577 7.657103574170162e-06 1.1422972824665446e-06 2.2454425619889456e-05
578 7.657273660812188e-06 1.1422754690348924e-06 2.2454895381723296e-05
579 7.657441637458027e-06 1.1422547630515468e-06 2.245536025383822e-05
580 7.657607564674979e-06 1.1422350750960693e-06 2.245582038463892e-05
581 7.657771508218192e-06 1.1422163717376078e-06 2.2456275920296634e-05
582 7.657933527684177e-06 1.142198579807282e-06 2.245672700216153e-05
583 7.658093681183283e-06 1.1421816772169116e-06 2.2457173767378953e-05
584 7.658252027065814e-06 1.1421656045294799e-06 2.2457616348931882e-05
585 7.65840862099746e-06 1.1421503209682722e-06 2.245805487670176e-05
586 7.658563515856265e-06 1.1421357898552824e-06 2.2458489476000656e-05
587 7.658716765241749e-06 1.1421219714268125e-06 2.2458920268935726e-05
588 7.658868419679033e-06 1.1421088283358523e-06 2.245934737390072e-05
589 7.659018528166918e-06 1.1420963216698812e-06 2.245977090526774e-05
590 7.659167139527515e-06 1.1420844304939198e-06 2.2460190975180824e-05
591 7.659314299387803e-06 1.1420731191075525e-06 2.2460607691582315e-05
592 7.659460053539446e-06 1.1420623606962154e-06 2.2461021159108232e-05
593 7.659604445446082e-06 1.1420521195610845e-06 2.246143147961036e-05
594 7.65974751801979e-06 1.1420423765208726e-06 2.2461838752673697e-05
595 7.659889311970574e-06 1.1420331111219145e-06 2.2462243073347403e-05
596 7.660029868640633e-06 1.1420242905099459e-06 2.2462644535065107e-05
597 7.660169224631415e-06 1.1420158999286647e-06 2.2463043227401356e-05
598 7.660307420136568e-06 1.1420079232155484e-06 2.24634392388115e-05
599 7.66044448980228e-06 1.1420003136712016e-06 2.2463832652780267e-05
600 7.660580469855963e-06 1.1419930962444319e-06 2.2464223552942993e-05
601 7.660715394480847e-06 1.1419862107245967e-06 2.2464612017616945e-05
602 7.660849297564785e-06 1.1419796716142491e-06 2.2464998125668512e-05
603 7.660982210406148e-06 1.1419734464882227e-06 2.246538195094412e-05
604 7.661114165823259e-06 1.1419675248103058e-06 2.246576356699225e-05
605 7.66124519217662e-06 1.1419618796943929e-06 2.2466143042201634e-05
606 7.661375321134503e-06 1.1419565304100998e-06 2.2466520448324212e-05
607 7.661504579495758e-06 1.1419514253340826e-06 2.2466895848668015e-05
608 7.661632996234993e-06 1.1419465835335784e-06 2.246726930891711e-05
609 7.661760597057042e-06 1.1419419653248902e-06 2.2467640890142578e-05
610 7.661887409547343e-06 1.1419375917224862e-06 2.2468010654465475e-05
611 7.66201345672394e-06 1.1419334136433766e-06 2.2468378658170265e-05
612 7.66213876542058e-06 1.1419294663343372e-06 2.2468744959943938e-05
613 7.662263357354029e-06 1.1419256894808938e-06 2.246910961261848e-05
614 7.662387257263416e-06 1.1419221183182788e-06 2.246947267093129e-05
615 7.66251048541964e-06 1.141918713151801e-06 2.2469834185435203e-05
616 7.662633065614962e-06 1.1419154992276291e-06 2.247019420732522e-05
617 7.662755016036576e-06 1.1419124334172663e-06 2.2470552783467343e-05
618 7.662876360510594e-06 1.141909524968905e-06 2.247090996165562e-05
619 7.662997114635924e-06 1.1419067642947552e-06 2.2471265786353266e-05
620 7.663117300755056e-06 1.1419041569680626e-06 2.247162030315432e-05
621 7.663236935104136e-06 1.1419016689049615e-06 2.2471973552532057e-05
622 7.66335603718618e-06 1.141899321912732e-06 2.24723255776092e-05
623 7.663474622560937e-06 1.1418970948109261e-06 2.2472676417459487e-05
624 7.663592709951341e-06 1.1418949837034093e-06 2.247302611110264e-05
625 7.663710313433756e-06 1.1418929947135162e-06 2.247337469561703e-05
626 7.663827450614557e-06 1.1418911064491542e-06 2.2473722208119673e-05
627 7.663944135416153e-06 1.1418893267739345e-06 2.247406868249711e-05
628 7.66406038292371e-06 1.1418876418627998e-06 2.2474414154108613e-05
629 7.664176208033026e-06 1.1418860553257542e-06 2.2474758654921266e-05
630 7.664291623770908e-06 1.1418845519901572e-06 2.247510221743133e-05
631 7.664406643355381e-06 1.141883145400781e-06 2.247544487253626e-05
632 7.664521281110349e-06 1.1418818163309192e-06 2.2475786650305585e-05
633 7.66463554785911e-06 1.1418805639058316e-06 2.2476127578934928e-05
634 7.664749456823587e-06 1.1418793945528468e-06 2.247646768744978e-05
635 7.664863019839848e-06 1.1418782953835795e-06 2.247680700271574e-05
636 7.664976247598664e-06 1.1418772592302678e-06 2.247714555031619e-05
637 7.66508915172206e-06 1.141876295067823e-06 2.247748335683123e-05
638 7.665201742604188e-06 1.1418753972398976e-06 2.2477820446571638e-05
639 7.665314030731778e-06 1.1418745569358038e-06 2.2478156843337282e-05
640 7.665426025784729e-06 1.141873777910837e-06 2.2478492569583527e-05
641 7.66553773881811e-06 1.1418730502210691e-06 2.2478827648717983e-05
642 7.665649176493655e-06 1.1418723790877095e-06 2.247916210156903e-05
643 7.665760350896317e-06 1.1418717631122844e-06 2.2479495949726893e-05
644 7.665871268486601e-06 1.1418711888541926e-06 2.2479829212238715e-05
645 7.665981939327714e-06 1.1418706714427332e-06 2.2480161910442893e-05
646 7.666092370847688e-06 1.1418701820937626e-06 2.248049406222384e-05
647 7.66620257127106e-06 1.1418697551029044e-06 2.2480825686562767e-05
648 7.666312548598914e-06 1.1418693563268343e-06 2.2481156800707025e-05
649 7.666422309703306e-06 1.1418690064364856e-06 2.2481487422414273e-05
650 7.66653186200877e-06 1.1418686840484286e-06 2.2481817567352872e-05
651 7.66664121277465e-06 1.141868414906099e-06 2.2482147252687883e-05
652 7.666750368625668e-06 1.141868163356857e-06 2.248247649331099e-05
653 7.666859335981684e-06 1.1418679596755477e-06 2.24828053053415e-05
654 7.6669681214512e-06 1.1418677752738823e-06 2.2483133702170142e-05
655 7.667076730779341e-06 1.1418676301551342e-06 2.2483461698321655e-05
656 7.667185170238388e-06 1.1418675157871992e-06 2.248378930806148e-05
657 7.667293445507829e-06 1.1418674211245159e-06 2.248411654348316e-05
658 7.667401562481065e-06 1.1418673632257842e-06 2.2484443418534018e-05
659 7.66750952535831e-06 1.1418673219125003e-06 2.2484769944807736e-05
660 7.667617341194067e-06 1.1418673199390637e-06 2.2485096134763963e-05
661 7.66772501312589e-06 1.1418673244065047e-06 2.2485421999181095e-05
662 7.667832546889991e-06 1.1418673584741775e-06 2.248574754977635e-05
663 7.667939947462989e-06 1.1418674272900016e-06 2.248607279860891e-05
664 7.668047219235934e-06 1.1418674954103794e-06 2.2486397753803192e-05
665 7.66815436621925e-06 1.1418676031799008e-06 2.2486722427405432e-05
666 7.668261392994198e-06 1.14186772196946e-06 2.2487046828030826e-05
667 7.668368304261248e-06 1.141867859029128e-06 2.2487370966321216e-05
668 7.668475102470618e-06 1.1418680105033398e-06 2.2487694849991594e-05
669 7.668581793592398e-06 1.1418681873320445e-06 2.24880184892139e-05
670 7.66868837885544e-06 1.1418683736596087e-06 2.248834189168868e-05
671 7.668794864208743e-06 1.1418685836610322e-06 2.2488665066581317e-05
672 7.668901251863507e-06 1.1418688056575104e-06 2.2488988020790686e-05
673 7.66900754527588e-06 1.1418690312131285e-06 2.2489310762933535e-05
674 7.66911374809148e-06 1.14186929173089e-06 2.2489633300150603e-05
675 7.669219863707924e-06 1.1418695499332363e-06 2.2489955640324572e-05
676 7.669325894100379e-06 1.1418698245833531e-06 2.249027778988143e-05
677 7.66943184345684e-06 1.141870113997644e-06 2.2490599755256634e-05
678 7.669537713626947e-06 1.1418704096433994e-06 2.2490921543752932e-05
679 7.669643508365805e-06 1.1418707193401113e-06 2.2491243161368806e-05
680 7.66974922929939e-06 1.1418710506315927e-06 2.2491564614516882e-05
681 7.669854880081728e-06 1.1418713765358688e-06 2.249188590862515e-05
682 7.669960462087472e-06 1.1418717258772827e-06 2.249220705004248e-05
683 7.670065978483323e-06 1.1418720671536476e-06 2.2492528043674145e-05
684 7.670171431850474e-06 1.1418724379881962e-06 2.249284889555361e-05
685 7.670276823339124e-06 1.1418728002196268e-06 2.24931696098504e-05
686 7.67038215640045e-06 1.1418731854503628e-06 2.2493490192954312e-05
687 7.670487432314407e-06 1.141873564334804e-06 2.2493810648196847e-05
688 7.670592653977446e-06 1.1418739664653623e-06 2.2494130981763926e-05
689 7.670697821799462e-06 1.1418743660063561e-06 2.249445119716571e-05
690 7.670802939472113e-06 1.141874782518733e-06 2.2494771299553948e-05
691 7.670908007213044e-06 1.1418751839503198e-06 2.249509129158021e-05
692 7.671013028675281e-06 1.1418756212817062e-06 2.249541117954608e-05
693 7.6711180037739e-06 1.14187604183232e-06 2.2495730965075704e-05
694 7.671222935079868e-06 1.1418764857013435e-06 2.2496050654583947e-05
695 7.671327823771447e-06 1.1418769152307572e-06 2.2496370249320802e-05
696 7.671432672907844e-06 1.1418773689598985e-06 2.2496689754746564e-05
697 7.671537481271888e-06 1.1418778162572367e-06 2.249700917243154e-05
698 7.67164225299481e-06 1.1418782859056643e-06 2.2497328507858308e-05
699 7.671746987417317e-06 1.1418787313204834e-06 2.2497647762073972e-05
700 7.671851687674345e-06 1.1418792115895236e-06 2.249796694038526e-05
701 7.671956353184912e-06 1.141879676323233e-06 2.249828604334121e-05
702 7.67206098769789e-06 1.1418801549176425e-06 2.2498605076592665e-05
703 7.672165589286758e-06 1.141880634405044e-06 2.2498924040336967e-05
704 7.672270162696168e-06 1.141881122644553e-06 2.249924293937008e-05
705 7.67237470476764e-06 1.141881599808374e-06 2.2499561774287614e-05
706 7.672479221798078e-06 1.1418821069668982e-06 2.2499880550177566e-05
707 7.67258371001934e-06 1.1418825859168148e-06 2.2500199266801862e-05
708 7.672688174509964e-06 1.1418831003130976e-06 2.250051792890881e-05
709 7.672792611988645e-06 1.141883587086669e-06 2.250083653627253e-05
710 7.67289702782655e-06 1.1418841038656737e-06 2.2501155093885594e-05
711 7.673001419637661e-06 1.1418846041629993e-06 2.2501473601254202e-05
712 7.673105790593476e-06 1.1418851181541173e-06 2.250179206287301e-05
713 7.67321013937584e-06 1.1418856234849758e-06 2.25021104781866e-05
714 7.673314469052424e-06 1.1418861518349605e-06 2.2502428851426842e-05
715 7.673418778832429e-06 1.1418866602463643e-06 2.2502747183425184e-05
716 7.673523070014498e-06 1.1418871912378941e-06 2.250306547600971e-05
717 7.673627343695146e-06 1.1418877075968813e-06 2.250338373072138e-05
718 7.673731600187308e-06 1.1418882341161633e-06 2.2503701949633213e-05
719 7.673835840153042e-06 1.1418887639115017e-06 2.2504020133845708e-05
720 7.67394006507615e-06 1.1418892911968124e-06 2.250433828545708e-05
721 7.674044274507618e-06 1.1418898249861204e-06 2.2504656406078336e-05
722 7.674148469251089e-06 1.1418903570578275e-06 2.2504974496519175e-05
723 7.674252651142173e-06 1.1418908918140227e-06 2.2505292558590166e-05
724 7.67435681937569e-06 1.1418914291924389e-06 2.250561059366333e-05
725 7.674460974613614e-06 1.1418919673408804e-06 2.2505928602967438e-05
726 7.674565118821335e-06 1.1418925104309727e-06 2.2506246587767428e-05
727 7.67466925066489e-06 1.1418930455247677e-06 2.2506564549005032e-05
728 7.67477337231927e-06 1.1418935911605544e-06 2.2506882488983498e-05
729 7.674877482888603e-06 1.1418941366266648e-06 2.2507200407112166e-05
730 7.674981583621935e-06 1.1418946904767915e-06 2.2507518306432722e-05
731 7.675085675254558e-06 1.1418952222662403e-06 2.250783618584783e-05
732 7.67518975737535e-06 1.1418957815425554e-06 2.2508154048489092e-05
733 7.67529383103894e-06 1.1418963256632322e-06 2.2508471893830766e-05
734 7.675397896756735e-06 1.141896879326729e-06 2.2508789723433724e-05
735 7.67550195447193e-06 1.1418974213839563e-06 2.2509107538541823e-05
736 7.675606004697295e-06 1.1418979829616273e-06 2.2509425339464005e-05
737 7.675710047986352e-06 1.141898535390017e-06 2.2509743127170955e-05
738 7.675814084855693e-06 1.1418990871602705e-06 2.251006090303666e-05
739 7.675918115107085e-06 1.141899651238517e-06 2.251037866737047e-05
740 7.676022139405602e-06 1.1419001944790095e-06 2.2510696420552367e-05
741 7.676126158470514e-06 1.1419007557557288e-06 2.2511014164323443e-05
742 7.676230171904837e-06 1.1419013125559358e-06 2.2511331898505436e-05
743 7.676334180590393e-06 1.1419018782628736e-06 2.2511649624564945e-05
744 7.67643818401836e-06 1.1419024257075345e-06 2.2511967341768945e-05
745 7.676542184105405e-06 1.1419029968324533e-06 2.2512285053454762e-05
746 7.676646178759046e-06 1.1419035478817707e-06 2.2512602757055955e-05
747 7.676750170999959e-06 1.1419041130164695e-06 2.2512920455928556e-05
748 7.676854158483617e-06 1.1419046714982738e-06 2.2513238149011988e-05
749 7.67695814304407e-06 1.1419052395610366e-06 2.251355583720801e-05
750 7.677062124191655e-06 1.1419057978059203e-06 2.2513873521142676e-05
751 7.677166103173936e-06 1.14190636376225e-06 2.251419120179609e-05
752 7.677270079233503e-06 1.1419069253355386e-06 2.2514508878916522e-05
753 7.677374052043226e-06 1.1419074889897657e-06 2.251482655331516e-05
754 7.677478023869926e-06 1.1419080554661154e-06 2.251514422530552e-05
755 7.677581992950638e-06 1.1419086133018292e-06 2.2515461895818353e-05
756 7.67768596022818e-06 1.1419091884533442e-06 2.2515779565066597e-05
757 7.67778992548192e-06 1.1419097453328544e-06 2.2516097232872283e-05
758 7.677893890728667e-06 1.1419103214153755e-06 2.251641490094183e-05
759 7.67799785289154e-06 1.1419108844106478e-06 2.2516732568369226e-05
760 7.678101815092546e-06 1.141911447662578e-06 2.251705023672364e-05
761 7.678205775916038e-06 1.1419120123086774e-06 2.2517367905048953e-05
762 7.678309736495178e-06 1.1419125846091551e-06 2.251768557500995e-05
763 7.678413695312162e-06 1.1419131499936236e-06 2.2518003245496598e-05
764 7.678517654885093e-06 1.1419137246567193e-06 2.2518320918554426e-05
765 7.678621613056115e-06 1.1419142800771757e-06 2.251863859296005e-05
766 7.678725571929668e-06 1.1419148605867098e-06 2.251895627019852e-05
767 7.678829529709839e-06 1.1419154239201598e-06 2.251927394952287e-05
768 7.678933488533842e-06 1.1419159986905741e-06 2.2519591632551156e-05
769 7.67903744704091e-06 1.1419165594502684e-06 2.2519909318179347e-05
770 7.679141406174314e-06 1.1419171348227196e-06 2.2520227007680396e-05
771 7.679245364650602e-06 1.1419177037709958e-06 2.252054470031608e-05
772 7.67934932512904e-06 1.1419182667960907e-06 2.2520862397241165e-05
773 7.6794532851644e-06 1.1419188422900387e-06 2.252118009842352e-05
774 7.679557246461322e-06 1.1419194150202958e-06 2.2521497804519293e-05
775 7.679661208053969e-06 1.1419199787987924e-06 2.252181551399223e-05
776 7.679765171349825e-06 1.1419205598094973e-06 2.2522133229838693e-05
777 7.679869134459383e-06 1.1419211166185996e-06 2.2522450949551418e-05
778 7.67997310009795e-06 1.1419216971254454e-06 2.2522768675377973e-05
779 7.680077065405785e-06 1.1419222603693336e-06 2.252308640577969e-05
780 7.680181033668741e-06 1.141922841819682e-06 2.252340414341791e-05
781 7.680285001318507e-06 1.1419234025009188e-06 2.2523721884846944e-05
782 7.680388972277984e-06 1.1419239814332852e-06 2.25240396343002e-05
783 7.680492943055992e-06 1.1419245438601228e-06 2.2524357388221146e-05
784 7.680596917356937e-06 1.1419251247933174e-06 2.2524675150064917e-05
785 7.68070089096154e-06 1.1419256952291808e-06 2.252499291721408e-05
786 7.680804868759019e-06 1.1419262678344553e-06 2.2525310692213505e-05
787 7.680908845857492e-06 1.1419268321987124e-06 2.252562847280731e-05
788 7.68101282692283e-06 1.1419274089360448e-06 2.2525946261373388e-05
789 7.68111680838812e-06 1.141927977257046e-06 2.252626405602922e-05
790 7.681220792707156e-06 1.1419285546708205e-06 2.2526581859031267e-05
791 7.681324778309967e-06 1.1419291223595765e-06 2.2526899668367227e-05
792 7.681428766937456e-06 1.1419296987273726e-06 2.252721748623768e-05
793 7.681532756481083e-06 1.1419302618626423e-06 2.252753531031238e-05
794 7.681636749165081e-06 1.1419308461172466e-06 2.252785314372499e-05
795 7.681740743340601e-06 1.1419314113879489e-06 2.2528170983502566e-05
796 7.681844740741282e-06 1.1419319862902752e-06 2.25284888320147e-05
797 7.681948739004386e-06 1.1419325557670301e-06 2.2528806688100835e-05
798 7.682052741370636e-06 1.1419331331162492e-06 2.2529124552840925e-05
799 7.682156744237798e-06 1.1419337032872371e-06 2.252944242509674e-05
800 7.68226075134282e-06 1.1419342742560336e-06 2.252976030668686e-05
801 7.682364759545688e-06 1.1419348471736768e-06 2.253007819559084e-05
802 7.682468770879446e-06 1.1419354213416659e-06 2.2530396093644882e-05
803 7.682572784761325e-06 1.1419359923822382e-06 2.2530713999776227e-05
804 7.682676801015737e-06 1.1419365697997037e-06 2.2531031914867885e-05
805 7.682780819450147e-06 1.1419371369968816e-06 2.2531349838592226e-05
806 7.682884841503172e-06 1.1419377126054026e-06 2.2531667771130822e-05
807 7.682988865490308e-06 1.141938284669082e-06 2.2531985712376172e-05
808 7.68309289254503e-06 1.141938858699421e-06 2.253230366265729e-05
809 7.683196922469368e-06 1.14193942699387e-06 2.2532621621969272e-05
810 7.683300954861403e-06 1.1419400119224788e-06 2.2532939590234244e-05
811 7.683404989906275e-06 1.1419405736129583e-06 2.2533257567614622e-05
812 7.683509028009916e-06 1.1419411477442342e-06 2.2533575554132422e-05
813 7.683613068720689e-06 1.1419417274393332e-06 2.2533893550027535e-05
814 7.683717112555805e-06 1.141942287464557e-06 2.2534211554961413e-05
815 7.683821159298434e-06 1.1419428756869283e-06 2.2534529569766438e-05
816 7.683925208842742e-06 1.1419434404743025e-06 2.2534847593546823e-05
817 7.684029261317105e-06 1.141944013097239e-06 2.253516562675872e-05
818 7.684133316782245e-06 1.1419445910766748e-06 2.253548366966736e-05
819 7.684237375289614e-06 1.141945158736625e-06 2.2535801721534453e-05
820 7.684341436232272e-06 1.1419457359985833e-06 2.253611978357779e-05
821 7.684445500855949e-06 1.1419463087025531e-06 2.2536437855180114e-05
822 7.68454956871218e-06 1.1419468863649844e-06 2.2536755936378177e-05
